exercise,videoName,frame,good/bad,feedback
tricep dips,tricep dips_17.mp4,375,good,None
tricep dips,tricep dips_17.mp4,378,good,None
tricep dips,tricep dips_17.mp4,381,good,None
tricep dips,tricep dips_17.mp4,384,good,None
tricep dips,tricep dips_17.mp4,387,bad,[LEFT] Too deep! Shoulders dropping below elbows.
tricep dips,tricep dips_17.mp4,390,bad,[LEFT] Too deep! Shoulders dropping below elbows.
tricep dips,tricep dips_17.mp4,393,bad,[LEFT] Too deep! Shoulders dropping below elbows.
tricep dips,tricep dips_17.mp4,396,good,None
tricep dips,tricep dips_17.mp4,399,good,None
tricep dips,tricep dips_17.mp4,402,good,None
tricep dips,tricep dips_17.mp4,405,good,None
tricep dips,tricep dips_17.mp4,408,good,None
tricep dips,tricep dips_17.mp4,411,good,None
tricep dips,tricep dips_17.mp4,414,good,None
tricep dips,tricep dips_17.mp4,417,good,None
tricep dips,tricep dips_17.mp4,420,good,None
tricep dips,tricep dips_17.mp4,423,good,None
tricep dips,tricep dips_17.mp4,426,good,None
tricep dips,tricep dips_17.mp4,429,good,None
tricep dips,tricep dips_17.mp4,432,good,None
tricep dips,tricep dips_17.mp4,435,good,None
tricep dips,tricep dips_17.mp4,438,good,None
tricep dips,tricep dips_17.mp4,441,good,None
tricep dips,tricep dips_17.mp4,444,good,None
tricep dips,tricep dips_17.mp4,447,good,None
tricep dips,tricep dips_17.mp4,450,good,None
tricep dips,tricep dips_17.mp4,453,good,None
tricep dips,tricep dips_17.mp4,456,good,None
tricep dips,tricep dips_17.mp4,459,good,None
tricep dips,tricep dips_17.mp4,462,good,None
tricep dips,tricep dips_17.mp4,465,good,None
tricep dips,tricep dips_17.mp4,468,good,None
tricep dips,tricep dips_17.mp4,471,good,None
tricep dips,tricep dips_17.mp4,474,good,None
tricep dips,tricep dips_17.mp4,477,good,None
tricep dips,tricep dips_17.mp4,480,good,None
tricep dips,tricep dips_17.mp4,483,good,None
tricep dips,tricep dips_17.mp4,486,good,None
tricep dips,tricep dips_17.mp4,489,good,None
tricep dips,tricep dips_17.mp4,492,good,None
tricep dips,tricep dips_17.mp4,495,good,None
tricep dips,tricep dips_17.mp4,498,good,None
tricep dips,tricep dips_17.mp4,501,good,None
tricep dips,tricep dips_17.mp4,504,good,None
tricep dips,tricep dips_17.mp4,507,good,None
tricep dips,tricep dips_17.mp4,510,good,None
tricep dips,tricep dips_17.mp4,513,good,None
tricep dips,tricep dips_17.mp4,516,good,None
tricep dips,tricep dips_17.mp4,519,good,None
tricep dips,tricep dips_17.mp4,522,good,None
tricep dips,tricep dips_17.mp4,525,good,None
tricep dips,tricep dips_17.mp4,528,good,None
tricep dips,tricep dips_17.mp4,531,good,None
tricep dips,tricep dips_17.mp4,534,good,None
tricep dips,tricep dips_17.mp4,537,good,None
tricep dips,tricep dips_17.mp4,540,good,None
tricep dips,tricep dips_17.mp4,543,good,None
tricep dips,tricep dips_17.mp4,546,good,None
tricep dips,tricep dips_17.mp4,549,good,None
tricep dips,tricep dips_17.mp4,552,good,None
tricep dips,tricep dips_17.mp4,555,good,None
tricep dips,tricep dips_17.mp4,558,good,None
tricep dips,tricep dips_17.mp4,561,good,None
tricep dips,tricep dips_17.mp4,564,good,None
tricep dips,tricep dips_17.mp4,567,good,None
tricep dips,tricep dips_17.mp4,570,good,None
tricep dips,tricep dips_17.mp4,573,good,None
tricep dips,tricep dips_17.mp4,576,good,None
tricep dips,tricep dips_17.mp4,579,good,None
tricep dips,tricep dips_17.mp4,582,good,None
tricep dips,tricep dips_17.mp4,585,good,None
tricep dips,tricep dips_17.mp4,588,good,None
tricep dips,tricep dips_17.mp4,591,good,None
tricep dips,tricep dips_17.mp4,594,good,None
tricep dips,tricep dips_17.mp4,597,good,None
tricep dips,tricep dips_17.mp4,600,good,None
tricep dips,tricep dips_17.mp4,603,good,None
tricep dips,tricep dips_17.mp4,606,good,None
tricep dips,tricep dips_17.mp4,609,good,None
tricep dips,tricep dips_17.mp4,612,good,None
tricep dips,tricep dips_17.mp4,615,good,None
tricep dips,tricep dips_17.mp4,618,good,None
tricep dips,tricep dips_17.mp4,621,good,None
tricep dips,tricep dips_17.mp4,624,good,None
tricep dips,tricep dips_17.mp4,627,good,None
tricep dips,tricep dips_17.mp4,630,good,None
tricep dips,tricep dips_17.mp4,633,good,None
tricep dips,tricep dips_17.mp4,636,good,None
tricep dips,tricep dips_17.mp4,639,good,None
tricep dips,tricep dips_17.mp4,642,good,None
tricep dips,tricep dips_17.mp4,645,good,None
tricep dips,tricep dips_17.mp4,648,good,None
tricep dips,tricep dips_17.mp4,651,good,None
tricep dips,tricep dips_17.mp4,654,good,None
tricep dips,tricep dips_17.mp4,657,good,None
tricep dips,tricep dips_17.mp4,660,good,None
tricep dips,tricep dips_17.mp4,663,good,None
tricep dips,tricep dips_17.mp4,666,good,None
tricep dips,tricep dips_17.mp4,669,good,None
tricep dips,tricep dips_18.mp4,3,good,None
tricep dips,tricep dips_18.mp4,6,good,None
tricep dips,tricep dips_18.mp4,9,good,None
tricep dips,tricep dips_18.mp4,12,good,None
tricep dips,tricep dips_18.mp4,15,good,None
tricep dips,tricep dips_18.mp4,18,good,None
tricep dips,tricep dips_18.mp4,21,good,None
tricep dips,tricep dips_18.mp4,24,good,None
tricep dips,tricep dips_18.mp4,27,good,None
tricep dips,tricep dips_18.mp4,30,good,None
tricep dips,tricep dips_18.mp4,33,good,None
tricep dips,tricep dips_18.mp4,36,good,None
tricep dips,tricep dips_18.mp4,39,good,None
tricep dips,tricep dips_18.mp4,42,good,None
tricep dips,tricep dips_18.mp4,45,good,None
tricep dips,tricep dips_18.mp4,48,good,None
tricep dips,tricep dips_18.mp4,51,good,None
tricep dips,tricep dips_18.mp4,54,bad,[RIGHT] Excessive torso lean (swinging or arching).
tricep dips,tricep dips_18.mp4,57,bad,[RIGHT] Excessive torso lean (swinging or arching).
tricep dips,tricep dips_18.mp4,60,good,None
tricep dips,tricep dips_18.mp4,63,good,None
tricep dips,tricep dips_18.mp4,66,good,None
tricep dips,tricep dips_18.mp4,69,good,None
tricep dips,tricep dips_18.mp4,72,good,None
tricep dips,tricep dips_18.mp4,75,good,None
tricep dips,tricep dips_18.mp4,78,good,None
tricep dips,tricep dips_18.mp4,81,good,None
tricep dips,tricep dips_18.mp4,84,good,None
tricep dips,tricep dips_18.mp4,87,good,None
tricep dips,tricep dips_18.mp4,90,good,None
tricep dips,tricep dips_18.mp4,93,good,None
tricep dips,tricep dips_18.mp4,96,good,None
tricep dips,tricep dips_18.mp4,99,good,None
tricep dips,tricep dips_18.mp4,102,good,None
tricep dips,tricep dips_18.mp4,105,good,None
tricep dips,tricep dips_18.mp4,108,good,None
tricep dips,tricep dips_18.mp4,111,good,None
tricep dips,tricep dips_18.mp4,114,good,None
tricep dips,tricep dips_18.mp4,117,good,None
tricep dips,tricep dips_18.mp4,120,good,None
tricep dips,tricep dips_18.mp4,123,good,None
tricep dips,tricep dips_18.mp4,126,good,None
tricep dips,tricep dips_18.mp4,129,good,None
tricep dips,tricep dips_18.mp4,132,good,None
tricep dips,tricep dips_18.mp4,135,good,None
tricep dips,tricep dips_18.mp4,138,good,None
tricep dips,tricep dips_18.mp4,141,good,None
tricep dips,tricep dips_18.mp4,144,good,None
tricep dips,tricep dips_18.mp4,147,good,None
tricep dips,tricep dips_18.mp4,150,good,None
tricep dips,tricep dips_18.mp4,153,good,None
tricep dips,tricep dips_18.mp4,156,good,None
tricep dips,tricep dips_18.mp4,159,good,None
tricep dips,tricep dips_18.mp4,162,good,None
tricep dips,tricep dips_18.mp4,165,good,None
tricep dips,tricep dips_18.mp4,168,good,None
tricep dips,tricep dips_18.mp4,171,good,None
tricep dips,tricep dips_18.mp4,174,good,None
tricep dips,tricep dips_18.mp4,177,good,None
tricep dips,tricep dips_18.mp4,180,good,None
tricep dips,tricep dips_18.mp4,183,good,None
tricep dips,tricep dips_18.mp4,186,good,None
tricep dips,tricep dips_18.mp4,189,good,None
tricep dips,tricep dips_18.mp4,192,good,None
tricep dips,tricep dips_18.mp4,195,good,None
tricep dips,tricep dips_18.mp4,198,good,None
tricep dips,tricep dips_18.mp4,201,good,None
tricep dips,tricep dips_18.mp4,204,good,None
tricep dips,tricep dips_18.mp4,207,good,None
tricep dips,tricep dips_18.mp4,210,good,None
tricep dips,tricep dips_18.mp4,213,good,None
tricep dips,tricep dips_18.mp4,216,good,None
tricep dips,tricep dips_18.mp4,219,good,None
tricep dips,tricep dips_18.mp4,222,good,None
tricep dips,tricep dips_18.mp4,225,good,None
tricep dips,tricep dips_18.mp4,228,good,None
tricep dips,tricep dips_18.mp4,231,good,None
tricep dips,tricep dips_18.mp4,234,good,None
tricep dips,tricep dips_18.mp4,237,good,None
tricep dips,tricep dips_18.mp4,240,good,None
tricep dips,tricep dips_18.mp4,243,good,None
tricep dips,tricep dips_18.mp4,246,good,None
tricep dips,tricep dips_18.mp4,249,good,None
tricep dips,tricep dips_18.mp4,252,good,None
tricep dips,tricep dips_18.mp4,255,good,None
tricep dips,tricep dips_18.mp4,258,good,None
tricep dips,tricep dips_18.mp4,261,good,None
tricep dips,tricep dips_18.mp4,264,good,None
tricep dips,tricep dips_18.mp4,267,good,None
tricep dips,tricep dips_18.mp4,270,good,None
tricep dips,tricep dips_18.mp4,273,good,None
tricep dips,tricep dips_18.mp4,276,good,None
tricep dips,tricep dips_18.mp4,279,good,None
tricep dips,tricep dips_18.mp4,282,good,None
tricep dips,tricep dips_18.mp4,285,good,None
tricep dips,tricep dips_18.mp4,288,good,None
tricep dips,tricep dips_18.mp4,291,good,None
tricep dips,tricep dips_18.mp4,294,good,None
tricep dips,tricep dips_18.mp4,297,good,None
tricep dips,tricep dips_18.mp4,300,good,None
tricep dips,tricep dips_18.mp4,303,good,None
tricep dips,tricep dips_18.mp4,306,good,None
tricep dips,tricep dips_18.mp4,309,good,None
tricep dips,tricep dips_18.mp4,312,good,None
tricep dips,tricep dips_18.mp4,315,good,None
tricep dips,tricep dips_18.mp4,318,good,None
tricep dips,tricep dips_18.mp4,321,good,None
tricep dips,tricep dips_18.mp4,324,good,None
tricep dips,tricep dips_18.mp4,327,good,None
tricep dips,tricep dips_18.mp4,330,good,None
tricep dips,tricep dips_18.mp4,333,good,None
tricep dips,tricep dips_18.mp4,336,good,None
tricep dips,tricep dips_18.mp4,339,good,None
tricep dips,tricep dips_18.mp4,342,good,None
tricep dips,tricep dips_18.mp4,345,good,None
tricep dips,tricep dips_18.mp4,348,good,None
tricep dips,tricep dips_18.mp4,351,good,None
tricep dips,tricep dips_18.mp4,354,good,None
tricep dips,tricep dips_18.mp4,357,good,None
tricep dips,tricep dips_18.mp4,360,good,None
tricep dips,tricep dips_18.mp4,363,good,None
tricep dips,tricep dips_18.mp4,366,good,None
tricep dips,tricep dips_18.mp4,369,good,None
tricep dips,tricep dips_18.mp4,372,good,None
tricep dips,tricep dips_18.mp4,375,good,None
tricep dips,tricep dips_18.mp4,378,good,None
tricep dips,tricep dips_18.mp4,381,good,None
tricep dips,tricep dips_18.mp4,384,good,None
tricep dips,tricep dips_18.mp4,387,good,None
tricep dips,tricep dips_18.mp4,390,good,None
tricep dips,tricep dips_18.mp4,393,good,None
tricep dips,tricep dips_18.mp4,396,good,None
tricep dips,tricep dips_18.mp4,399,good,None
tricep dips,tricep dips_18.mp4,402,good,None
tricep dips,tricep dips_18.mp4,405,good,None
tricep dips,tricep dips_18.mp4,408,good,None
tricep dips,tricep dips_18.mp4,411,good,None
tricep dips,tricep dips_18.mp4,414,good,None
tricep dips,tricep dips_18.mp4,417,good,None
tricep dips,tricep dips_18.mp4,420,good,None
tricep dips,tricep dips_18.mp4,423,good,None
tricep dips,tricep dips_18.mp4,426,good,None
tricep dips,tricep dips_18.mp4,429,good,None
tricep dips,tricep dips_18.mp4,432,good,None
tricep dips,tricep dips_18.mp4,435,good,None
tricep dips,tricep dips_18.mp4,438,good,None
tricep dips,tricep dips_18.mp4,441,good,None
tricep dips,tricep dips_18.mp4,444,good,None
tricep dips,tricep dips_18.mp4,447,good,None
tricep dips,tricep dips_18.mp4,450,good,None
tricep dips,tricep dips_18.mp4,453,good,None
tricep dips,tricep dips_18.mp4,456,good,None
tricep dips,tricep dips_18.mp4,459,good,None
tricep dips,tricep dips_18.mp4,462,good,None
tricep dips,tricep dips_18.mp4,465,good,None
tricep dips,tricep dips_18.mp4,468,good,None
tricep dips,tricep dips_18.mp4,471,good,None
tricep dips,tricep dips_18.mp4,474,good,None
tricep dips,tricep dips_18.mp4,477,good,None
tricep dips,tricep dips_18.mp4,480,good,None
tricep dips,tricep dips_18.mp4,483,good,None
tricep dips,tricep dips_18.mp4,486,good,None
tricep dips,tricep dips_18.mp4,489,good,None
tricep dips,tricep dips_18.mp4,492,good,None
tricep dips,tricep dips_18.mp4,495,good,None
tricep dips,tricep dips_18.mp4,498,good,None
tricep dips,tricep dips_18.mp4,501,good,None
tricep dips,tricep dips_18.mp4,504,good,None
tricep dips,tricep dips_18.mp4,507,good,None
tricep dips,tricep dips_18.mp4,510,good,None
tricep dips,tricep dips_18.mp4,513,good,None
tricep dips,tricep dips_18.mp4,516,good,None
tricep dips,tricep dips_18.mp4,519,good,None
tricep dips,tricep dips_18.mp4,522,good,None
tricep dips,tricep dips_18.mp4,525,good,None
tricep dips,tricep dips_18.mp4,528,good,None
tricep dips,tricep dips_18.mp4,531,good,None
tricep dips,tricep dips_18.mp4,534,good,None
tricep dips,tricep dips_18.mp4,537,good,None
tricep dips,tricep dips_18.mp4,540,good,None
tricep dips,tricep dips_18.mp4,543,good,None
tricep dips,tricep dips_18.mp4,546,good,None
tricep dips,tricep dips_18.mp4,549,good,None
tricep dips,tricep dips_18.mp4,552,good,None
tricep dips,tricep dips_18.mp4,555,good,None
tricep dips,tricep dips_18.mp4,558,good,None
tricep dips,tricep dips_18.mp4,561,good,None
tricep dips,tricep dips_18.mp4,564,good,None
tricep dips,tricep dips_18.mp4,567,good,None
tricep dips,tricep dips_18.mp4,570,good,None
tricep dips,tricep dips_18.mp4,573,good,None
tricep dips,tricep dips_18.mp4,576,good,None
tricep dips,tricep dips_18.mp4,579,good,None
tricep dips,tricep dips_18.mp4,582,good,None
tricep dips,tricep dips_18.mp4,585,good,None
tricep dips,tricep dips_18.mp4,588,good,None
tricep dips,tricep dips_18.mp4,591,good,None
tricep dips,tricep dips_18.mp4,594,good,None
tricep dips,tricep dips_18.mp4,597,good,None
tricep dips,tricep dips_18.mp4,600,good,None
tricep dips,tricep dips_18.mp4,603,good,None
tricep dips,tricep dips_18.mp4,606,good,None
tricep dips,tricep dips_19.mp4,3,bad,[LEFT] Elbows too straight.
tricep dips,tricep dips_19.mp4,6,good,None
tricep dips,tricep dips_19.mp4,9,good,None
tricep dips,tricep dips_19.mp4,12,good,None
tricep dips,tricep dips_19.mp4,15,good,None
tricep dips,tricep dips_19.mp4,18,good,None
tricep dips,tricep dips_19.mp4,21,good,None
tricep dips,tricep dips_19.mp4,24,good,None
tricep dips,tricep dips_19.mp4,27,good,None
tricep dips,tricep dips_19.mp4,30,good,None
tricep dips,tricep dips_19.mp4,33,good,None
tricep dips,tricep dips_19.mp4,36,good,None
tricep dips,tricep dips_19.mp4,39,good,None
tricep dips,tricep dips_19.mp4,42,good,None
tricep dips,tricep dips_19.mp4,45,good,None
tricep dips,tricep dips_19.mp4,48,good,None
tricep dips,tricep dips_19.mp4,51,good,None
tricep dips,tricep dips_19.mp4,54,good,None
tricep dips,tricep dips_19.mp4,57,good,None
tricep dips,tricep dips_19.mp4,60,good,None
tricep dips,tricep dips_19.mp4,63,good,None
tricep dips,tricep dips_19.mp4,66,good,None
tricep dips,tricep dips_19.mp4,69,good,None
tricep dips,tricep dips_19.mp4,72,good,None
tricep dips,tricep dips_19.mp4,75,good,None
tricep dips,tricep dips_19.mp4,78,good,None
tricep dips,tricep dips_19.mp4,81,good,None
tricep dips,tricep dips_19.mp4,84,good,None
tricep dips,tricep dips_19.mp4,87,good,None
tricep dips,tricep dips_19.mp4,90,good,None
tricep dips,tricep dips_19.mp4,93,good,None
tricep dips,tricep dips_19.mp4,96,good,None
tricep dips,tricep dips_19.mp4,99,good,None
tricep dips,tricep dips_19.mp4,102,good,None
tricep dips,tricep dips_19.mp4,105,good,None
tricep dips,tricep dips_19.mp4,108,good,None
tricep dips,tricep dips_19.mp4,111,good,None
tricep dips,tricep dips_19.mp4,114,good,None
tricep dips,tricep dips_19.mp4,117,good,None
tricep dips,tricep dips_19.mp4,120,good,None
tricep dips,tricep dips_19.mp4,123,good,None
tricep dips,tricep dips_19.mp4,126,good,None
tricep dips,tricep dips_19.mp4,129,good,None
tricep dips,tricep dips_19.mp4,132,good,None
tricep dips,tricep dips_19.mp4,135,good,None
tricep dips,tricep dips_19.mp4,138,good,None
tricep dips,tricep dips_19.mp4,141,good,None
tricep dips,tricep dips_19.mp4,144,good,None
tricep dips,tricep dips_19.mp4,147,good,None
tricep dips,tricep dips_19.mp4,150,good,None
tricep dips,tricep dips_19.mp4,153,good,None
tricep dips,tricep dips_19.mp4,156,good,None
tricep dips,tricep dips_19.mp4,159,good,None
tricep dips,tricep dips_19.mp4,162,good,None
tricep dips,tricep dips_19.mp4,165,good,None
tricep dips,tricep dips_19.mp4,168,good,None
tricep dips,tricep dips_19.mp4,171,good,None
tricep dips,tricep dips_19.mp4,174,good,None
tricep dips,tricep dips_19.mp4,177,good,None
tricep dips,tricep dips_19.mp4,180,good,None
tricep dips,tricep dips_19.mp4,183,good,None
tricep dips,tricep dips_19.mp4,186,good,None
tricep dips,tricep dips_19.mp4,189,good,None
tricep dips,tricep dips_19.mp4,192,good,None
tricep dips,tricep dips_19.mp4,195,good,None
tricep dips,tricep dips_19.mp4,198,good,None
tricep dips,tricep dips_19.mp4,201,good,None
tricep dips,tricep dips_19.mp4,204,good,None
tricep dips,tricep dips_19.mp4,207,good,None
tricep dips,tricep dips_19.mp4,210,good,None
tricep dips,tricep dips_19.mp4,213,good,None
tricep dips,tricep dips_19.mp4,216,good,None
tricep dips,tricep dips_19.mp4,219,good,None
tricep dips,tricep dips_19.mp4,222,good,None
tricep dips,tricep dips_19.mp4,225,good,None
tricep dips,tricep dips_19.mp4,228,good,None
tricep dips,tricep dips_19.mp4,231,good,None
tricep dips,tricep dips_19.mp4,234,good,None
tricep dips,tricep dips_19.mp4,237,good,None
tricep dips,tricep dips_19.mp4,240,good,None
tricep dips,tricep dips_19.mp4,243,good,None
tricep dips,tricep dips_19.mp4,246,good,None
tricep dips,tricep dips_19.mp4,249,good,None
tricep dips,tricep dips_19.mp4,252,good,None
tricep dips,tricep dips_19.mp4,255,good,None
tricep dips,tricep dips_19.mp4,258,good,None
tricep dips,tricep dips_19.mp4,261,good,None
tricep dips,tricep dips_19.mp4,264,good,None
tricep dips,tricep dips_19.mp4,267,good,None
tricep dips,tricep dips_19.mp4,270,good,None
tricep dips,tricep dips_19.mp4,273,good,None
tricep dips,tricep dips_19.mp4,276,good,None
tricep dips,tricep dips_19.mp4,279,good,None
tricep dips,tricep dips_19.mp4,282,good,None
tricep dips,tricep dips_19.mp4,285,good,None
tricep dips,tricep dips_19.mp4,288,good,None
tricep dips,tricep dips_19.mp4,291,good,None
tricep dips,tricep dips_19.mp4,294,good,None
tricep dips,tricep dips_19.mp4,297,good,None
tricep dips,tricep dips_19.mp4,300,good,None
tricep dips,tricep dips_19.mp4,303,good,None
tricep dips,tricep dips_19.mp4,306,good,None
tricep dips,tricep dips_19.mp4,309,good,None
tricep dips,tricep dips_19.mp4,312,good,None
tricep dips,tricep dips_19.mp4,315,good,None
tricep dips,tricep dips_19.mp4,318,good,None
tricep dips,tricep dips_19.mp4,321,good,None
tricep dips,tricep dips_19.mp4,324,good,None
tricep dips,tricep dips_19.mp4,327,good,None
tricep dips,tricep dips_19.mp4,330,good,None
tricep dips,tricep dips_19.mp4,333,good,None
tricep dips,tricep dips_19.mp4,336,good,None
